tyre_id,brand,model,tyre_size,width_mm,aspect_ratio,rim_inch,season_type,tyre_segment,vehicle_type,vehicle_weight_kg,drive_type,wheel_position,country,region,city,latitude,longitude,climate_zone,road_type,measurement_date,season_of_year,mileage_km,td_initial_mm,td_current_mm,td_inner_mm,td_center_mm,td_outer_mm,wear_mm,wear_rate_mm_10000km,predicted_life_km,remaining_life_km,fuel_efficiency_class,wet_grip_class,noise_db,rolling_resistance,price_eur,cost_per_1000km,risk_class,cluster_id
TYR00621,BudgetRoad,BUD-Drive-195,225/45 R17,225,45,17,all-season,budget,fleet,1479.0,rwd,front_left,Sweden,Northern Europe,Stockholm,59.29586,17.96313,cold,mountain,2023-02-17,winter,31723.0,7.77,3.7,3.47,3.68,3.62,4.07,1.282,48095.0,16372.0,C,B,71.7,4.75,167.25,3.48,medium,1
TYR00622,Hankook,HAN-Tour-579,235/45 R18,235,45,18,all-season,mid-range,family,1783.0,awd,front_right,Portugal,Southern Europe,Lisbon,38.64961,-9.05337,mediterranean,mountain,2024-11-29,autumn,31350.0,7.48,5.11,4.71,5.05,4.89,2.37,0.757,77663.0,46313.0,C,B,73.0,4.87,242.92,3.13,low,0
TYR00623,Continental,CON-Sport-178,235/45 R18,235,45,18,winter,premium,family,1567.0,fwd,rear_left,Sweden,Northern Europe,Stockholm,59.33378,18.04399,cold,highway,2024-11-12,autumn,20812.0,7.38,5.86,5.27,5.96,5.62,1.51,0.728,79408.0,58596.0,B,C,73.3,5.89,307.06,3.87,low,0
TYR00624,Continental,CON-Sport-116,255/40 R19,255,40,19,winter,premium,ev,2177.0,fwd,rear_right,Portugal,Southern Europe,Lisbon,38.76643,-9.1844,mediterranean,rural,2021-11-03,autumn,17472.0,8.64,7.09,7.0,7.03,7.04,1.55,0.886,79457.0,61985.0,B,C,73.2,6.38,345.24,4.35,low,0
TYR00625,BudgetRoad,BUD-Drive-738,205/55 R16,205,55,16,summer,budget,ev,1835.0,fwd,front_left,Spain,Southern Europe,Madrid,40.42165,-3.67927,mediterranean,mountain,2022-05-04,spring,44250.0,8.73,4.16,3.96,4.17,4.1,4.56,1.031,69111.0,24862.0,B,C,72.2,6.05,176.22,2.55,low,0
TYR00626,Hankook,HAN-Eco-113,205/55 R16,205,55,16,summer,mid-range,family,1629.0,fwd,rear_left,Germany,Western Europe,Berlin,52.41702,13.24767,continental,urban,2023-11-12,autumn,34764.0,8.56,6.03,5.62,6.17,5.88,2.53,0.727,95660.0,60896.0,C,A,74.9,5.35,211.24,2.21,low,0
TYR00627,BudgetRoad,BUD-Drive-923,235/45 R18,235,45,18,all-season,budget,ev,1931.0,awd,rear_right,Italy,Southern Europe,Milan,45.44019,9.07998,mediterranean,mixed,2025-12-08,winter,11018.0,7.23,6.54,6.4,6.52,6.45,0.69,0.622,90458.0,79440.0,D,C,73.7,3.68,185.94,2.06,low,0
TYR00628,Continental,CON-Grip-765,205/55 R16,205,55,16,summer,premium,city,1228.0,fwd,front_left,Germany,Western Europe,Berlin,52.50201,13.50289,continental,urban,2021-02-09,winter,13160.0,7.8,6.8,6.54,6.89,6.74,1.01,0.764,81184.0,68025.0,D,A,72.7,3.7,286.89,3.53,low,0
TYR00629,Yokohama,YOK-Grip-856,255/40 R19,255,40,19,summer,mid-range,city,1159.0,rwd,rear_right,France,Western Europe,Lyon,45.89951,4.8992,temperate,highway,2024-04-25,spring,37790.0,7.38,5.72,5.4,5.79,5.61,1.66,,131362.0,93573.0,B,A,75.1,6.45,241.28,1.84,low,0
TYR00630,BudgetRoad,BUD-Eco-441,235/45 R18,235,45,18,summer,budget,ev,1886.0,awd,front_right,Norway,Northern Europe,Oslo,60.01852,10.77025,cold,highway,2022-04-22,spring,15321.0,7.39,5.54,5.4,5.41,5.24,1.84,1.204,48087.0,32766.0,C,D,72.5,4.96,179.02,3.72,low,0
TYR00631,Continental,CON-Sport-794,235/45 R18,235,45,18,winter,premium,ev,2252.0,awd,rear_left,Portugal,Southern Europe,Lisbon,38.67161,-9.1252,mediterranean,urban,2024-06-19,summer,47008.0,8.89,6.6,6.34,6.55,6.42,2.29,0.487,149533.0,102525.0,B,B,73.7,6.71,344.96,2.31,low,0
TYR00632,Pirelli,PIR-Drive-219,195/65 R15,195,65,15,all-season,premium,city,1059.0,rwd,rear_left,Norway,Northern Europe,Oslo,59.97184,10.6237,cold,rural,2019-09-18,autumn,69058.0,7.56,1.1,1.0,1.16,1.05,6.59,0.954,69058.0,0.0,B,C,72.5,6.54,249.68,3.62,critical,3
TYR00633,Hankook,HAN-Sport-324,235/45 R18,235,45,18,all-season,mid-range,ev,1586.0,fwd,front_right,Norway,Northern Europe,Oslo,59.95688,10.73528,cold,mixed,2021-02-26,winter,44166.0,7.87,3.32,3.3,3.33,3.26,4.55,1.03,60843.0,16677.0,B,B,72.9,6.09,263.93,4.34,medium,1
TYR00634,Hankook,HAN-Tour-915,255/40 R19,255,40,19,all-season,mid-range,ev,2239.0,fwd,rear_left,Czechia,Eastern Europe,Prague,49.98374,14.43156,continental,mountain,2023-09-04,autumn,35038.0,7.71,5.03,4.6,5.07,4.86,2.68,0.766,79836.0,44798.0,D,C,73.3,3.84,273.12,3.42,low,0
TYR00635,Goodyear,GOO-Drive-203,255/40 R19,255,40,19,summer,premium,suv,1702.0,awd,front_left,Norway,Northern Europe,Oslo,59.80394,10.6768,cold,mountain,2020-06-12,summer,42102.0,8.23,4.62,4.32,4.74,4.48,3.62,0.86,77193.0,35091.0,A,A,74.1,7.97,311.96,4.04,low,0
TYR00636,BudgetRoad,BUD-Grip-278,225/45 R17,225,45,17,summer,budget,family,1363.0,awd,front_left,Sweden,Northern Europe,Stockholm,59.32014,18.04251,cold,urban,2023-01-09,winter,11962.0,7.91,6.63,6.46,6.59,6.48,1.28,1.067,59134.0,47171.0,D,B,74.8,4.04,178.59,3.02,low,0
TYR00637,Michelin,MIC-Tour-903,195/65 R15,195,65,15,winter,premium,ev,1725.0,fwd,front_right,Poland,Eastern Europe,Warsaw,52.27401,20.94452,continental,urban,2025-04-20,spring,26910.0,7.89,5.92,5.55,6.0,5.6,1.97,0.732,85946.0,59037.0,A,A,75.1,7.55,293.0,3.41,low,0
TYR00638,Michelin,MIC-Eco-208,255/40 R19,255,40,19,winter,premium,family,1270.0,awd,front_left,Netherlands,Western Europe,Amsterdam,52.43061,4.96762,oceanic,urban,2023-11-29,autumn,35706.0,8.59,7.25,7.02,7.34,7.25,1.34,0.376,186164.0,150458.0,D,E,72.9,4.73,351.22,1.89,low,0
TYR00639,Continental,CON-Tour-825,255/40 R19,255,40,19,summer,premium,fleet,1411.0,fwd,front_right,Czechia,Eastern Europe,Prague,50.02543,14.55088,continental,urban,2021-04-21,spring,38688.0,7.73,5.72,5.4,5.65,5.59,2.01,0.519,118112.0,79424.0,D,A,72.8,5.05,313.24,2.65,low,0
TYR00640,BudgetRoad,BUD-Eco-351,195/65 R15,195,65,15,summer,budget,suv,1583.0,rwd,front_right,Norway,Northern Europe,Oslo,59.89255,10.73879,cold,urban,2021-04-06,spring,10770.0,8.62,7.38,7.0,7.22,7.21,1.24,1.151,61032.0,50262.0,B,B,75.6,6.29,148.85,2.44,low,0
TYR00641,Hankook,HAN-Grip-871,225/45 R17,225,45,17,all-season,mid-range,family,1460.0,fwd,rear_left,Norway,Northern Europe,Oslo,59.98223,10.78211,cold,mixed,2023-08-27,summer,79044.0,8.26,1.1,1.0,1.0,1.0,8.2,1.038,79044.0,0.0,B,C,74.0,6.95,235.97,2.99,critical,3
TYR00642,Yokohama,YOK-Eco-553,205/55 R16,205,55,16,summer,mid-range,ev,2226.0,rwd,rear_right,Poland,Eastern Europe,Warsaw,52.18206,21.07052,continental,mountain,2024-10-15,autumn,24382.0,7.84,4.85,4.62,4.78,4.79,2.99,1.228,50841.0,26459.0,D,B,74.6,5.33,232.72,4.58,low,0
TYR00643,Michelin,MIC-Eco-776,255/40 R19,255,40,19,summer,premium,city,1257.0,rwd,rear_left,Italy,Southern Europe,Milan,45.56478,9.22013,mediterranean,mountain,2020-11-04,autumn,26581.0,8.51,6.35,5.98,6.32,6.22,2.17,0.815,84865.0,58285.0,B,B,74.8,6.99,326.7,3.85,low,0
TYR00644,Michelin,MIC-Sport-725,255/40 R19,255,40,19,winter,premium,ev,1846.0,rwd,rear_left,Italy,Southern Europe,Milan,45.50875,9.21632,mediterranean,mixed,2022-11-10,autumn,33892.0,8.24,5.82,5.44,5.94,5.53,2.42,0.714,92946.0,59054.0,A,B,74.7,8.09,,4.01,low,0
TYR00645,Yokohama,YOK-Eco-137,235/45 R18,235,45,18,all-season,mid-range,family,1625.0,awd,rear_right,Italy,Southern Europe,Milan,45.44494,9.09561,mediterranean,mixed,2023-07-15,summer,23309.0,8.38,6.81,6.53,6.77,6.8,1.58,0.676,100372.0,77064.0,D,D,74.5,5.07,229.11,2.28,low,0
TYR00646,Hankook,HAN-Tour-875,235/45 R18,235,45,18,all-season,mid-range,family,1597.0,awd,rear_left,Poland,Eastern Europe,Warsaw,52.15658,21.04729,continental,highway,2020-01-16,winter,36676.0,8.11,5.75,5.13,5.77,5.66,2.35,0.642,101388.0,64713.0,C,B,73.2,5.5,236.75,2.34,low,0
TYR00647,Michelin,MIC-Eco-961,195/65 R15,195,65,15,all-season,premium,fleet,1320.0,rwd,front_right,Italy,Southern Europe,Milan,45.36735,9.08812,mediterranean,mixed,2023-09-28,autumn,17045.0,8.89,7.85,7.59,7.94,7.77,1.04,0.609,119684.0,102639.0,E,A,71.7,3.95,268.48,2.24,low,0
TYR00648,Bridgestone,BRI-Tour-341,255/40 R19,255,40,19,winter,mid-range,city,1337.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.40173,4.91254,oceanic,mountain,2022-05-05,spring,18241.0,8.25,6.7,6.38,6.75,6.49,1.55,0.851,78185.0,59944.0,C,A,72.2,6.34,283.06,3.62,low,0
TYR00649,Pirelli,PIR-Sport-696,225/45 R17,225,45,17,winter,premium,suv,1749.0,awd,front_right,Czechia,Eastern Europe,Prague,49.9602,14.45196,continental,mountain,2024-10-29,autumn,24690.0,7.37,4.75,4.5,4.73,4.56,2.62,1.063,54293.0,29602.0,C,A,73.0,5.2,259.84,4.79,low,0
TYR00650,Hankook,HAN-Grip-587,235/45 R18,235,45,18,summer,mid-range,family,1643.0,awd,rear_right,France,Western Europe,Lyon,45.66431,4.87735,temperate,mountain,2019-12-02,winter,27731.0,8.87,6.7,6.03,6.74,6.7,2.17,0.782,92992.0,65262.0,A,B,73.1,6.86,227.1,2.44,low,0
TYR00651,BudgetRoad,BUD-Drive-805,195/65 R15,195,65,15,winter,budget,fleet,1658.0,rwd,rear_right,France,Western Europe,Lyon,45.84992,4.81102,temperate,mixed,2025-07-21,summer,28474.0,8.72,6.37,6.14,6.54,6.16,2.35,0.825,86291.0,57816.0,C,B,73.1,5.54,154.85,1.79,low,0
TYR00652,Yokohama,YOK-Sport-220,205/55 R16,205,55,16,summer,mid-range,fleet,1624.0,fwd,rear_right,Norway,Northern Europe,Oslo,59.86885,10.77516,cold,mountain,2020-06-13,summer,25212.0,8.5,6.16,5.95,6.16,5.96,2.34,0.928,74385.0,49173.0,E,B,72.8,2.65,215.94,2.9,low,0
TYR00653,BudgetRoad,BUD-Tour-685,235/45 R18,235,45,18,summer,budget,family,1597.0,awd,rear_left,France,Western Europe,Lyon,45.80594,4.70938,temperate,urban,2025-09-30,autumn,57185.0,7.33,2.14,1.94,2.12,2.04,5.19,0.907,63115.0,5930.0,D,A,74.3,4.01,203.34,3.22,high,2
TYR00654,Michelin,MIC-Grip-245,255/40 R19,255,40,19,summer,premium,city,1120.0,rwd,rear_left,Germany,Western Europe,Berlin,52.46895,13.32612,continental,mixed,2022-05-27,spring,11429.0,7.45,6.46,6.27,6.61,6.15,0.98,0.861,67902.0,56473.0,B,A,72.6,5.95,339.58,5.0,low,0
TYR00655,Yokohama,YOK-Eco-527,195/65 R15,195,65,15,winter,mid-range,suv,1774.0,fwd,front_right,Czechia,Eastern Europe,Prague,50.20112,14.50119,continental,mountain,2019-01-09,winter,50106.0,8.72,4.21,4.18,4.41,4.09,4.51,0.9,79101.0,28995.0,A,B,73.9,8.27,218.62,2.76,low,0
TYR00656,Bridgestone,BRI-Drive-879,255/40 R19,255,40,19,winter,mid-range,suv,1458.0,rwd,rear_right,Norway,Northern Europe,Oslo,59.89963,10.83998,cold,rural,2020-06-27,summer,10241.0,7.53,6.4,6.35,6.33,6.26,1.13,1.101,53893.0,43653.0,D,B,71.8,4.7,285.55,5.3,low,0
TYR00657,BudgetRoad,BUD-Eco-786,205/55 R16,205,55,16,all-season,budget,suv,1725.0,fwd,rear_right,Norway,Northern Europe,Oslo,59.95623,10.74139,cold,mountain,2021-08-11,summer,11864.0,8.12,6.58,6.53,6.66,6.48,1.54,1.295,50317.0,38453.0,D,B,72.3,4.12,160.47,3.19,low,0
TYR00658,Bridgestone,BRI-Sport-654,195/65 R15,195,65,15,summer,mid-range,city,1227.0,awd,rear_left,Norway,Northern Europe,Oslo,59.80789,10.81434,cold,rural,2020-05-22,spring,28796.0,7.49,5.15,4.74,5.08,5.06,2.34,0.811,72549.0,43754.0,C,A,72.8,5.36,217.1,2.99,low,0
TYR00659,Michelin,MIC-Grip-351,255/40 R19,255,40,19,all-season,premium,family,1495.0,rwd,front_left,Czechia,Eastern Europe,Prague,50.10138,14.66414,continental,urban,2024-12-18,winter,14415.0,8.71,7.71,7.67,7.58,7.6,1.0,,102422.0,88007.0,A,A,72.6,8.65,336.27,3.28,low,0
TYR00660,BudgetRoad,BUD-Tour-547,195/65 R15,195,65,15,all-season,budget,fleet,1430.0,rwd,rear_right,Czechia,Eastern Europe,Prague,50.11342,14.26207,continental,rural,2019-07-04,summer,31625.0,7.91,4.98,4.59,4.88,4.78,2.93,0.927,68027.0,36402.0,C,E,74.7,5.65,153.83,2.26,low,0
TYR00661,Yokohama,YOK-Tour-247,195/65 R15,195,65,15,all-season,mid-range,suv,1771.0,rwd,rear_left,Italy,Southern Europe,Milan,45.48594,9.13102,mediterranean,urban,2020-04-14,spring,28343.0,7.87,5.9,5.49,6.02,5.75,1.96,0.693,90405.0,62062.0,E,B,71.4,3.0,200.41,2.22,low,0
TYR00662,Bridgestone,BRI-Eco-405,195/65 R15,195,65,15,summer,mid-range,suv,1651.0,rwd,front_right,Italy,Southern Europe,Milan,45.54679,9.16659,mediterranean,urban,2025-11-21,autumn,25942.0,8.5,6.73,6.5,6.76,6.7,1.77,0.684,100857.0,74916.0,E,A,72.9,3.77,248.25,2.46,low,0
TYR00663,Continental,CON-Sport-700,225/45 R17,225,45,17,summer,premium,ev,1890.0,rwd,rear_left,Sweden,Northern Europe,Stockholm,59.43178,18.15544,cold,mountain,2020-05-10,spring,60699.0,8.42,2.78,2.52,2.78,2.74,5.64,0.929,73360.0,12661.0,A,A,76.2,8.02,301.25,4.11,high,2
TYR00664,BudgetRoad,BUD-Drive-129,255/40 R19,255,40,19,all-season,budget,ev,2485.0,fwd,rear_left,France,Western Europe,Lyon,45.9501,4.86121,temperate,urban,2022-07-27,summer,20493.0,7.77,6.03,5.91,6.04,5.86,1.73,0.845,72994.0,52501.0,B,B,73.5,6.99,197.27,2.7,low,0
TYR00665,Pirelli,PIR-Sport-516,195/65 R15,195,65,15,winter,premium,fleet,1604.0,awd,front_left,Sweden,Northern Europe,Stockholm,59.33395,17.99658,cold,highway,2025-03-22,spring,22724.0,7.85,6.58,6.49,6.59,6.52,1.27,0.558,112070.0,89346.0,C,A,73.1,5.15,254.78,2.27,low,0
TYR00666,Continental,CON-Sport-562,255/40 R19,255,40,19,summer,premium,family,1544.0,rwd,front_right,Norway,Northern Europe,Oslo,59.92966,10.87705,cold,highway,2025-01-10,winter,22458.0,8.35,6.42,6.28,6.38,6.26,1.92,0.857,78736.0,56278.0,E,E,74.1,3.29,304.2,3.86,low,0
TYR00667,Michelin,MIC-Sport-356,235/45 R18,235,45,18,all-season,premium,suv,2235.0,awd,front_right,Portugal,Southern Europe,Lisbon,38.73534,-9.17632,mediterranean,urban,2019-09-04,autumn,25689.0,8.05,6.9,6.77,6.94,6.83,1.15,0.449,143631.0,117942.0,E,B,71.1,3.75,318.22,2.22,low,0
TYR00668,Hankook,HAN-Drive-815,205/55 R16,205,55,16,all-season,mid-range,fleet,1898.0,rwd,front_left,Sweden,Northern Europe,Stockholm,59.33381,18.00326,cold,highway,2024-12-27,winter,21652.0,8.1,5.99,5.85,6.0,5.95,2.11,0.974,66686.0,45034.0,C,B,74.6,5.69,224.01,3.36,low,0
TYR00669,Goodyear,GOO-Tour-351,255/40 R19,255,40,19,winter,premium,ev,1553.0,fwd,rear_left,Spain,Southern Europe,Madrid,40.47997,-3.7372,mediterranean,mixed,2021-12-06,winter,50242.0,8.06,5.72,5.64,5.61,5.54,2.35,0.467,138363.0,88121.0,E,C,71.8,3.43,324.5,2.35,low,0
TYR00670,Hankook,HAN-Eco-788,205/55 R16,205,55,16,winter,mid-range,fleet,1473.0,rwd,front_left,Netherlands,Western Europe,Amsterdam,52.36988,4.92768,oceanic,highway,2019-01-09,winter,11877.0,8.27,7.79,7.37,7.72,7.55,0.48,0.406,164117.0,152240.0,C,A,74.7,5.22,231.56,1.41,low,0
TYR00671,Yokohama,YOK-Drive-788,255/40 R19,255,40,19,all-season,mid-range,ev,1950.0,rwd,front_left,Italy,Southern Europe,Milan,45.36669,9.14778,mediterranean,urban,2025-01-15,winter,9158.0,7.96,7.25,7.17,7.33,7.17,0.72,0.782,81386.0,72228.0,A,D,77.0,7.34,276.36,3.4,low,0
TYR00672,Hankook,HAN-Drive-109,235/45 R18,235,45,18,all-season,mid-range,suv,1942.0,rwd,front_right,Spain,Southern Europe,Madrid,40.40239,-3.66418,mediterranean,urban,2020-05-26,spring,51619.0,7.38,5.57,5.48,5.62,5.52,1.81,0.35,165038.0,113419.0,B,E,73.2,6.02,246.08,1.49,low,0
TYR00673,Michelin,MIC-Drive-471,225/45 R17,225,45,17,all-season,premium,suv,1572.0,fwd,front_left,France,Western Europe,Lyon,45.8591,4.83122,temperate,rural,2022-05-26,spring,52766.0,8.81,6.96,6.77,6.95,6.89,1.85,0.35,205942.0,153176.0,D,A,71.8,4.75,304.24,1.48,low,0
TYR00674,Bridgestone,BRI-Sport-605,235/45 R18,235,45,18,all-season,mid-range,fleet,1541.0,fwd,front_left,Portugal,Southern Europe,Lisbon,38.69281,-9.19195,mediterranean,highway,2023-06-11,summer,63574.0,8.89,5.24,5.12,5.42,5.02,3.65,0.574,127001.0,63427.0,A,B,75.2,7.1,275.46,2.17,low,0
TYR00675,Pirelli,PIR-Tour-683,255/40 R19,255,40,19,all-season,premium,fleet,1789.0,awd,front_right,Italy,Southern Europe,Milan,45.54086,9.12791,mediterranean,urban,2025-08-06,summer,21226.0,8.68,7.18,7.0,7.15,7.12,1.49,0.703,100636.0,79410.0,A,A,73.3,7.15,325.36,3.23,low,0
TYR00676,Bridgestone,BRI-Eco-974,205/55 R16,205,55,16,all-season,mid-range,city,1218.0,awd,rear_left,France,Western Europe,Lyon,45.62692,4.80814,temperate,rural,2024-02-03,winter,33514.0,7.84,4.75,4.25,4.66,4.68,3.09,0.921,67715.0,34200.0,A,B,72.4,7.63,242.87,3.59,low,0
TYR00677,Yokohama,YOK-Grip-148,235/45 R18,235,45,18,winter,mid-range,city,1307.0,awd,rear_right,Netherlands,Western Europe,Amsterdam,52.35596,4.84086,oceanic,mountain,2023-01-20,winter,33131.0,8.27,5.11,5.09,5.12,5.08,3.16,0.954,69957.0,36826.0,C,A,72.9,5.59,231.21,3.3,low,0
TYR00678,Yokohama,YOK-Eco-855,255/40 R19,255,40,19,winter,mid-range,suv,1795.0,fwd,rear_right,Germany,Western Europe,Berlin,52.50982,13.36618,continental,highway,2022-10-02,autumn,27384.0,7.39,5.58,5.28,5.4,5.56,1.81,0.66,87707.0,60322.0,A,C,72.2,7.25,243.17,2.77,low,0
TYR00679,Yokohama,YOK-Drive-542,195/65 R15,195,65,15,summer,mid-range,family,1716.0,fwd,rear_left,France,Western Europe,Lyon,45.83508,4.70269,temperate,mixed,2019-09-15,autumn,36867.0,7.67,5.04,4.79,4.99,5.04,2.63,0.715,85004.0,48137.0,C,A,73.2,5.15,208.38,2.45,low,0
TYR00680,Hankook,HAN-Grip-174,225/45 R17,225,45,17,summer,mid-range,city,1219.0,rwd,front_right,Portugal,Southern Europe,Lisbon,38.76162,-9.24136,mediterranean,mixed,2019-08-11,summer,13291.0,7.56,7.1,6.78,7.07,6.86,0.47,0.35,170345.0,157054.0,D,B,72.0,4.63,239.24,1.4,low,0
TYR00681,BudgetRoad,BUD-Eco-901,195/65 R15,195,65,15,all-season,budget,ev,2173.0,awd,front_left,Czechia,Eastern Europe,Prague,50.05616,14.42409,continental,urban,2019-09-06,autumn,23176.0,7.94,5.94,5.67,5.94,5.65,2.0,0.864,73421.0,50245.0,E,B,75.1,3.37,152.34,2.07,low,0
TYR00682,Michelin,MIC-Tour-970,235/45 R18,235,45,18,summer,premium,suv,1457.0,awd,rear_right,Italy,Southern Europe,Milan,45.45435,9.02595,mediterranean,urban,2020-02-22,winter,27356.0,7.28,5.84,5.64,5.76,5.83,1.44,0.526,107946.0,80590.0,C,B,72.3,5.56,333.3,3.09,low,0
TYR00683,Yokohama,YOK-Sport-734,195/65 R15,195,65,15,all-season,mid-range,ev,1799.0,fwd,front_left,Sweden,Northern Europe,Stockholm,59.32916,18.00013,cold,mountain,2023-04-22,spring,40539.0,7.61,3.26,3.02,3.28,3.25,4.34,1.071,56072.0,15533.0,B,B,75.4,6.23,230.0,4.1,medium,1
TYR00684,Hankook,HAN-Sport-908,195/65 R15,195,65,15,winter,mid-range,fleet,1531.0,rwd,front_right,Spain,Southern Europe,Madrid,40.4595,-3.70184,mediterranean,urban,2020-02-25,winter,17304.0,8.14,7.05,6.89,7.04,6.96,1.09,0.631,103554.0,86250.0,A,C,72.8,8.35,214.32,2.07,low,0
TYR00685,Goodyear,GOO-Eco-161,255/40 R19,255,40,19,winter,premium,suv,1660.0,rwd,rear_right,France,Western Europe,Lyon,45.86911,4.9842,temperate,rural,2023-12-27,winter,15991.0,7.64,6.57,6.17,6.67,6.43,1.06,0.665,90756.0,74765.0,A,A,72.1,7.24,308.45,3.4,low,0
TYR00686,Bridgestone,BRI-Grip-580,255/40 R19,255,40,19,winter,mid-range,fleet,1249.0,awd,rear_left,Italy,Southern Europe,Milan,45.40691,9.26256,mediterranean,mixed,2025-07-18,summer,30906.0,8.86,6.89,6.52,6.95,6.7,1.97,0.639,113728.0,82822.0,D,C,71.0,4.55,286.47,2.52,low,0
TYR00687,Hankook,HAN-Eco-532,225/45 R17,225,45,17,winter,mid-range,city,1227.0,awd,front_right,Germany,Western Europe,Berlin,52.45417,13.40629,continental,urban,2021-08-30,summer,51943.0,8.47,4.93,4.76,4.94,4.74,3.54,0.681,100886.0,48943.0,C,D,72.4,6.05,236.39,2.34,low,0
TYR00688,Pirelli,PIR-Sport-809,205/55 R16,205,55,16,all-season,premium,family,1468.0,fwd,rear_left,Netherlands,Western Europe,Amsterdam,52.38252,4.94789,oceanic,highway,2024-05-02,spring,48411.0,8.39,5.54,5.27,5.7,5.5,2.85,0.589,115279.0,66868.0,C,E,73.5,5.81,,2.42,low,0
TYR00689,Hankook,HAN-Drive-324,255/40 R19,255,40,19,winter,mid-range,ev,1936.0,rwd,front_right,Netherlands,Western Europe,Amsterdam,52.27274,4.88232,oceanic,urban,2024-02-04,winter,45951.0,8.44,5.03,4.76,5.11,5.01,3.4,0.741,92300.0,46349.0,D,D,71.5,4.3,277.62,3.01,low,0
TYR00690,Pirelli,PIR-Drive-288,205/55 R16,205,55,16,winter,premium,fleet,1679.0,fwd,front_right,Portugal,Southern Europe,Lisbon,38.63498,-9.07973,mediterranean,mountain,2022-09-19,autumn,31044.0,7.93,5.19,5.12,5.24,5.17,2.74,0.882,71758.0,40714.0,D,B,73.1,3.92,274.56,3.83,low,0
TYR00691,Hankook,HAN-Tour-144,195/65 R15,195,65,15,summer,mid-range,suv,1952.0,fwd,front_left,Portugal,Southern Europe,Lisbon,38.81706,-9.10744,mediterranean,highway,2022-04-05,spring,39091.0,8.38,5.16,5.06,5.11,5.13,3.22,0.825,82289.0,43197.0,B,C,73.9,6.31,203.79,2.48,low,0
TYR00692,Pirelli,PIR-Grip-122,205/55 R16,205,55,16,winter,premium,family,1380.0,fwd,rear_left,Portugal,Southern Europe,Lisbon,38.73124,-9.14713,mediterranean,highway,2022-10-23,autumn,22522.0,7.99,7.13,7.02,7.14,6.93,0.86,0.38,167887.0,145365.0,D,B,73.9,3.77,275.91,1.64,low,0
TYR00693,Bridgestone,BRI-Tour-776,195/65 R15,195,65,15,summer,mid-range,family,1535.0,rwd,front_left,Italy,Southern Europe,Milan,45.47167,9.13681,mediterranean,mixed,2021-05-11,spring,17910.0,7.85,6.85,6.51,6.97,6.85,1.0,0.556,112399.0,94489.0,B,B,73.8,5.54,239.68,2.13,low,0
TYR00694,Yokohama,YOK-Sport-539,195/65 R15,195,65,15,summer,mid-range,family,1529.0,fwd,front_right,Italy,Southern Europe,Milan,45.41884,9.31185,mediterranean,highway,2024-12-21,winter,23055.0,7.24,5.32,5.07,5.47,5.23,1.92,0.834,67674.0,44620.0,B,B,72.4,6.61,197.42,2.92,low,0
TYR00695,Michelin,MIC-Tour-993,255/40 R19,255,40,19,all-season,premium,family,1583.0,awd,rear_left,France,Western Europe,Lyon,45.67335,4.88654,temperate,highway,2022-09-04,autumn,12772.0,8.7,8.05,7.7,7.99,8.02,0.65,0.507,140118.0,127347.0,B,C,71.7,6.08,360.05,2.57,low,0
TYR00696,BudgetRoad,BUD-Sport-483,205/55 R16,205,55,16,all-season,budget,city,1215.0,rwd,front_left,Italy,Southern Europe,Milan,45.4879,9.17583,mediterranean,highway,2024-09-14,autumn,76874.0,7.85,3.69,3.32,3.74,3.61,4.16,0.541,115489.0,38615.0,B,D,74.3,6.51,181.93,1.58,medium,1
TYR00697,BudgetRoad,BUD-Sport-765,205/55 R16,205,55,16,winter,budget,suv,2017.0,awd,rear_right,Norway,Northern Europe,Oslo,59.95352,10.77301,cold,mountain,2024-04-24,spring,14411.0,7.23,5.34,5.28,5.24,5.17,1.89,1.31,42963.0,28553.0,B,B,72.9,7.46,166.54,3.88,low,0
TYR00698,Pirelli,PIR-Grip-962,205/55 R16,205,55,16,summer,premium,ev,1894.0,fwd,rear_right,Portugal,Southern Europe,Lisbon,38.85953,-9.09703,mediterranean,highway,2022-06-07,summer,25525.0,8.27,6.63,6.39,6.58,6.55,1.64,0.644,103652.0,78126.0,B,B,73.3,6.38,272.55,2.63,low,0
TYR00699,Bridgestone,BRI-Drive-624,255/40 R19,255,40,19,summer,mid-range,family,1255.0,fwd,rear_left,Netherlands,Western Europe,Amsterdam,52.4042,4.98877,oceanic,mountain,2024-10-26,autumn,33318.0,7.55,5.48,5.0,5.54,5.43,2.07,0.622,95642.0,62325.0,B,C,73.8,6.39,285.23,2.98,low,0
TYR00700,Hankook,HAN-Grip-552,235/45 R18,235,45,18,winter,mid-range,ev,2002.0,rwd,rear_right,Czechia,Eastern Europe,Prague,50.00964,14.34787,continental,mixed,2024-07-30,summer,31648.0,7.47,4.23,4.02,4.3,4.23,3.23,1.022,57401.0,25753.0,B,B,72.9,7.26,224.76,3.92,low,0
TYR00701,Bridgestone,BRI-Eco-659,195/65 R15,195,65,15,winter,mid-range,city,1180.0,rwd,front_left,France,Western Europe,Lyon,45.66839,4.81205,temperate,mixed,2021-07-21,summer,60990.0,8.85,4.86,4.83,4.81,4.79,3.99,0.654,110826.0,49836.0,A,A,73.4,7.99,247.79,2.24,low,0
